PSMID,cv,hsax-prediction,scx-prediction,rp-prediction,hsax-prediction-peptide1,scx-prediction-peptide1,rp-prediction-peptide1,hsax-prediction-peptide2,scx-prediction-peptide2,rp-prediction-peptide2,hsax-error,scx-error,rp-error,hsax-error-peptide1,scx-error-peptide1,rp-error-peptide1,hsax-error-peptide2,scx-error-peptide2,rp-error-peptide2
1350140,3,7,3,72.27890014648438,5,4,30.31922149658203,4,2,26.439714431762695,0,3,-9.815763146484372,2,2,32.14391550341797,3,4,36.02342256823731
591937,2,5,4,40.518192291259766,4,3,25.524417877197266,4,2,8.397135734558105,0,-1,-3.7340802912597653,1,0,11.259694122802735,1,1,28.386976265441895
788678,2,4,6,53.52827835083008,5,5,25.497678756713867,2,4,21.433963775634766,0,0,-9.762218350830075,-1,1,18.268381243286136,2,2,22.332096224365237
1717954,1,6,0,68.46926879882812,7,0,36.96306228637695,6,0,38.70097732543945,0,2,-15.706124798828128,-1,2,15.800081713623044,0,2,14.062166674560544
427583,-1,5,7,45.60636520385742,4,5,30.046009063720703,1,7,8.633395195007324,-1,0,-1.4685542038574155,0,2,14.091801936279303,3,0,35.50441580499268
542848,1,6,0,95.85633087158203,7,0,58.448307037353516,6,0,44.6027946472168,-1,7,-19.032362871582038,-2,7,18.375660962646478,-1,7,32.2211733527832
695428,1,2,5,60.879459381103516,3,1,28.871082305908203,6,0,39.203163146972656,-1,-1,-12.767139381103519,-2,3,19.241237694091794,-5,4,8.90915685302734
1627443,3,3,5,66.70297241210938,3,6,24.702913284301758,0,3,26.480093002319336,1,-1,-4.699204412109374,1,-2,37.30085471569824,4,1,35.523674997680665
1626033,2,4,3,64.50349426269531,4,0,36.70949172973633,3,4,21.19736099243164,0,1,-9.263056262695308,0,4,18.530946270263676,1,0,34.043077007568364
973370,2,6,0,92.47522735595703,5,0,43.97419357299805,4,1,41.9044075012207,1,4,-13.470475355957007,2,4,35.03055842700198,3,3,37.10034449877932
382560,1,6,4,57.24162673950195,6,0,35.073917388916016,7,2,29.36249542236328,-1,0,-9.822887739501958,-1,4,12.34482161108398,-2,2,18.056243577636714
520792,-1,5,7,47.573768615722656,4,5,30.046009063720703,1,6,10.600804328918457,0,1,-2.3910106157226423,1,3,15.13674893627931,4,2,34.58195367108156
1708555,3,0,3,46.56418991088867,0,4,15.981843948364258,0,2,15.06239128112793,0,0,-3.610567910888676,0,-1,26.971778051635738,0,1,27.891230718872066
1596985,-1,4,4,51.1955451965332,4,5,19.90060043334961,0,4,24.36798667907715,0,-1,-0.32799019653320016,0,-2,30.966954566650394,4,-1,26.499568320922855
1413624,2,6,4,56.52970886230469,5,2,33.3239631652832,4,4,16.60910415649414,-1,2,-11.680406862304693,0,4,11.525338834716791,1,2,28.240197843505854
775997,-1,5,5,57.40570831298828,3,4,32.0102424621582,1,6,18.468507766723633,-2,-1,-2.1079113129882856,0,0,23.287554537841793,2,-2,36.82928923327636
467397,3,2,6,37.690433502197266,2,5,11.872761726379395,0,4,10.297714233398438,1,0,-2.63794050219726,1,1,23.17973127362061,3,2,24.754778766601568
471521,-1,3,4,56.93878173828125,1,3,28.367353439331055,0,5,21.644460678100586,0,2,-2.3893087382812297,2,3,26.182119560668966,3,1,32.905012321899434
1300187,3,6,5,45.65753936767578,5,3,30.776405334472656,1,5,-0.6388333439826965,0,-2,-1.6681033676757835,1,0,13.213030665527342,5,-2,44.628269343982694
635957,1,6,2,70.63461303710938,6,1,30.891908645629883,7,0,46.937503814697266,-1,1,-16.102321037109377,-1,2,23.640383354370115,-2,3,7.594788185302733
112175,3,6,6,56.85723876953125,4,4,20.729597091674805,2,5,20.60768699645996,0,0,-4.093167769531227,2,2,32.03447390832522,4,1,32.15638400354006
1291238,2,5,0,79.99010467529297,5,1,43.70087814331055,5,1,29.692607879638672,1,8,-10.320815675292977,1,7,25.968410856689445,1,7,39.97668112036132
1722648,2,6,2,93.77462005615234,6,2,48.13911056518555,4,2,39.038883209228516,0,0,-15.199754056152344,0,0,30.435755434814453,2,0,39.535982790771484
1216122,1,5,4,61.52419662475586,5,2,15.215046882629395,7,0,53.503936767578125,-1,1,-9.869644624755864,-1,3,36.4395051173706,-3,5,-1.8493847675781296
875171,2,5,2,42.717166900634766,3,2,23.66317367553711,5,2,12.457350730895996,0,0,-5.31975890063476,2,0,13.734234324462896,0,0,24.94005726910401
316459,3,1,5,36.04036331176758,0,5,12.221739768981934,1,3,8.298666000366211,2,0,2.8651526882324276,3,0,26.683776231018072,2,2,30.606849999633795
928874,3,5,3,53.31864547729492,0,3,28.90328025817871,4,2,8.895406723022461,0,-1,0.0682705227050846,5,-1,24.483635741821296,1,0,44.491509276977546
596052,3,4,4,55.516536712646484,2,4,21.085397720336914,0,2,18.91118621826172,1,-1,1.3840402873535353,3,-1,35.815179279663106,5,1,37.9893907817383
1452956,1,7,0,87.42279815673828,8,0,62.454383850097656,6,0,32.1631965637207,-1,0,-17.818901156738278,-2,0,7.149513149902347,0,0,37.4407004362793
452413,1,4,2,44.22964859008789,6,0,30.56708526611328,7,0,20.85735511779785,-2,1,-9.890858590087888,-4,3,3.771704733886722,-5,3,13.481434882202151
942612,3,6,4,57.79655838012695,5,4,20.744173049926758,4,2,21.53242301940918,0,-2,-2.0187493801269554,1,-2,35.03363595007324,2,0,34.24538598059082
457105,1,1,4,65.19283294677734,3,1,37.76238250732422,7,0,34.6252326965332,1,-1,-9.86167494677732,-1,2,17.568775492675805,-5,3,20.70592530346682
1624060,1,4,2,56.120994567871094,6,0,31.152584075927734,6,0,32.1631965637207,0,2,-9.479490567871103,-2,4,15.488919924072256,-2,4,14.478307436279287
876533,1,5,1,58.2386360168457,4,0,22.362695693969727,7,0,43.07072830200195,0,1,-13.8751250168457,1,2,22.000815306030276,-2,2,1.2927826979980495
18227,2,2,4,34.406986236572266,5,4,19.806346893310547,0,1,8.004000663757324,0,1,-5.708558236572266,-3,1,8.892081106689453,2,4,20.694427336242676
968733,3,6,4,58.353824615478516,5,5,16.832290649414062,1,2,26.001583099365234,1,0,-4.4706716154785155,2,-1,37.05086235058594,6,2,27.881569900634766
467762,3,1,6,36.53770065307617,0,6,2.460737466812134,1,2,18.5570125579834,2,0,0.20060634692382706,3,0,34.277569533187865,2,4,18.1812944420166
694685,3,1,4,44.8406867980957,0,2,30.252416610717773,0,6,-0.9316878914833069,0,0,-0.07923179809570513,1,2,14.509038389282225,1,-2,45.693142891483305
536634,-1,5,7,45.60636520385742,4,5,30.046009063720703,1,7,8.633395195007324,0,0,-1.5045722038574212,1,2,14.055783936279298,4,0,35.46839780499268
427189,1,5,7,44.05277633666992,7,0,40.6302604675293,5,6,10.617298126220703,-1,0,-1.6180333366699173,-3,7,1.8044825324707077,-1,1,31.8174448737793
609444,1,6,6,69.8404541015625,7,4,23.695430755615234,6,0,53.33980941772461,0,0,-21.9786021015625,-1,2,24.166421244384765,0,6,-5.47795741772461
331675,1,5,4,49.6921501159668,6,0,30.968122482299805,6,1,25.91881561279297,0,1,-9.046890115966796,-1,5,9.677137517700196,-1,4,14.726444387207032
1626207,2,4,4,64.69954681396484,5,4,26.17043685913086,2,1,31.932472229003906,0,0,-8.61850381396485,-1,0,29.910606140869135,2,3,24.148570770996088
878328,1,6,0,64.41841125488281,6,0,38.03679275512695,7,0,33.57639694213867,-1,2,-10.649179254882817,-1,2,15.732439244873042,-2,2,20.192835057861323
612611,2,6,0,80.50959014892578,5,1,39.29509353637695,5,1,34.61786651611328,0,6,-13.543417148925784,1,5,27.671079463623045,1,5,32.34830648388672
65007,3,1,3,40.91853713989258,0,2,15.579010009765625,0,2,9.819568634033203,2,-1,3.8149088601074226,3,0,29.154435990234376,3,0,34.9138773659668
1349094,3,6,4,59.401058197021484,3,5,26.788652420043945,4,2,17.092451095581055,1,2,-2.3888621970214814,4,1,30.223543579956058,3,4,39.91974490441895
877796,2,5,2,65.08194732666016,5,2,36.546531677246094,2,1,21.93878173828125,0,0,-14.118255326660154,0,0,14.417160322753908,3,1,29.02491026171875
184513,2,5,6,51.978763580322266,5,3,27.21579360961914,1,4,18.16632843017578,-1,0,-6.320705580322269,-1,3,18.442264390380856,3,2,27.491729569824216
942024,2,6,3,59.73091506958008,6,1,31.398944854736328,3,4,21.735334396362305,0,-1,-7.223057069580072,0,1,21.108913145263678,3,-2,30.7725236036377
818835,2,6,5,82.07349395751953,6,4,35.000667572021484,4,2,40.476200103759766,-1,-1,-16.310843957519538,-1,0,30.76198242797851,1,2,25.286449896240228
946322,2,7,1,95.86995697021484,6,2,48.226043701171875,5,1,41.04728698730469,-1,1,-20.561599970214814,0,0,27.082313298828154,1,1,34.26107001269534
771771,1,3,4,44.522396087646484,4,0,30.55230712890625,8,1,21.16486167907715,0,0,-7.834721087646486,-1,4,6.135367871093749,-5,3,15.52281332092285
116621,2,6,0,103.61750030517578,6,2,54.282386779785156,4,0,42.73847579956055,0,6,-23.16129330517576,0,4,26.173820220214864,2,6,37.717731200439474
865498,1,8,3,81.95619201660156,8,2,44.13509750366211,7,0,45.015872955322266,-1,-1,-16.635324016601572,-1,0,21.18577049633788,0,2,20.304995044677725
255576,3,6,4,56.62190628051758,5,5,25.80413246154785,0,2,15.297821044921875,0,-1,-2.060457280517575,1,-2,28.75731653845215,6,1,39.26362795507813
1659825,1,6,7,28.294578552246094,6,2,14.29621696472168,7,1,21.19314956665039,0,0,0.3503994477539045,0,5,14.348761035278319,-1,6,7.451828433349608
955458,1,7,5,55.0638542175293,8,0,41.5567512512207,7,1,20.70189666748047,1,2,-4.746253217529279,0,7,8.760849748779314,1,6,29.61570433251955
537316,-1,5,6,48.71703338623047,4,5,30.046009063720703,2,6,11.744057655334473,0,1,-1.4414723862304655,1,2,17.2295519362793,3,1,35.53150334466553
110754,3,5,6,45.31943893432617,2,5,12.224081993103027,2,5,17.575397491455078,1,0,-0.18367293432616094,4,1,32.911684006896984,4,1,27.560368508544933
258340,1,7,4,91.76625061035156,8,0,81.29344940185547,6,0,17.66759490966797,-1,-1,-22.524628610351556,-2,3,-12.051827401855462,0,3,51.57402709033204
185782,2,5,5,56.30031967163086,5,2,35.8257942199707,3,4,13.877884864807129,-1,1,-5.041222671630862,-1,4,15.433302780029294,1,2,37.38121213519287
1199352,3,1,3,40.309513092041016,0,3,12.017141342163086,0,3,12.772416114807129,0,1,-3.727166092041017,1,1,24.565205657836913,1,1,23.80993088519287
692898,-1,2,4,38.70928192138672,0,4,14.862345695495605,1,4,16.91997528076172,-1,0,-2.2131339213867207,1,0,21.633802304504393,0,0,19.57617271923828
776692,1,5,3,85.80303955078125,2,0,32.81326675415039,8,0,60.1845588684082,-2,1,-27.102948550781228,1,4,25.88682424584963,-5,4,-1.4844678684081813
931068,3,7,5,73.36912536621094,5,5,40.87620162963867,0,2,16.972963333129883,-2,-3,-8.87385236621094,0,-3,23.619071370361326,5,0,47.522309666870115
467948,2,3,6,44.444480895996094,4,6,12.366171836853027,2,1,25.481670379638672,0,0,-6.789761895996094,-1,0,25.288547163146973,1,5,12.173048620361328
1019695,3,5,6,47.408973693847656,1,6,4.428135871887207,2,3,27.460880279541016,-1,-1,0.30137030615233584,3,-1,43.282208128112785,2,2,20.249463720458976
1031916,2,2,6,29.64923095703125,3,4,21.735334396362305,2,5,1.3172600269317627,0,0,-0.7511839570312482,-1,2,7.162712603637697,0,1,27.58078697306824
1414320,-1,6,7,54.9539909362793,5,7,16.179214477539062,2,5,31.847814559936523,-1,-1,-7.118641936279303,0,-1,31.65613452246093,3,1,15.98753444006347
930093,1,6,0,73.85908508300781,7,0,43.07072830200195,7,0,37.98313522338867,-1,2,-14.493957083007814,-2,2,16.294399697998045,-2,2,21.381992776611327
291888,1,0,5,37.4249153137207,2,0,28.13607406616211,5,2,16.483625411987305,0,0,-3.0703123137206916,-2,5,6.218528933837902,-5,3,17.870977588012707
276962,1,5,3,42.5010871887207,6,1,17.756879806518555,7,0,31.939001083374023,-1,0,-7.213348188720708,-2,2,17.53085919348144,-3,3,3.3487379166259714
889085,3,5,4,37.831260681152344,3,2,4.588291645050049,1,4,17.72300910949707,1,0,-1.297586681152346,3,2,31.94538235494995,5,0,18.810664890502927
605933,3,5,6,29.3952693939209,0,7,-1.6282024383544922,5,2,15.503509521484375,1,0,0.038390606079101275,6,-1,31.061862438354492,1,4,13.930150478515625
597204,1,6,3,73.12147521972656,7,0,54.906124114990234,6,0,25.410140991210938,-1,0,-10.878929219726565,-2,3,7.336421885009763,-1,3,36.83240500878906
319089,2,4,4,64.10427856445312,4,2,35.90663146972656,2,4,21.601015090942383,-1,1,-13.802600564453122,-1,3,14.39504653027344,1,1,28.70066290905762
425182,-1,4,7,34.511688232421875,0,6,12.570267677307129,3,6,15.0144624710083,0,0,-0.7326622324218732,4,1,21.208758322692873,1,1,18.7645635289917
876039,1,5,2,46.77833938598633,7,0,29.054454803466797,6,0,24.918670654296875,0,0,-4.854290385986332,-2,2,12.8695941965332,-1,2,17.00537834570312
1050313,3,6,4,72.2089614868164,4,4,36.768035888671875,3,3,19.92095375061035,0,0,-4.091087486816406,2,0,31.349838111328125,3,1,48.19692024938965
637124,3,6,6,65.87167358398438,4,6,17.070329666137695,1,4,33.281368255615234,-1,-3,-5.750049583984378,1,-3,43.0512943338623,4,-1,26.840255744384763
1215219,2,4,5,57.042545318603516,4,2,28.7105712890625,3,4,21.735334396362305,0,0,-9.123239318603495,0,3,19.20873471093752,1,1,26.183971603637715
1358571,2,1,8,23.810466766357422,4,6,12.366171836853027,0,5,4.847646713256836,0,0,0.4077972336425759,-3,2,11.85209216314697,1,3,19.370617286743162
879663,2,6,3,70.42797088623047,4,4,40.940364837646484,6,1,22.890968322753906,-1,-1,-10.215662886230476,1,-2,19.27194316235351,-1,1,37.32133967724609
439159,-1,1,6,25.06477928161621,1,6,13.328250885009766,0,6,4.809571266174316,1,1,-0.8236922816162213,1,1,10.912836114990224,2,1,19.431515733825673
371024,1,7,0,81.83206176757812,7,0,43.43772506713867,8,0,45.58913040161133,-1,8,-16.08952776757812,-1,8,22.304808932861334,-2,8,20.153403598388678
789076,3,4,7,51.37053298950195,0,6,23.977815628051758,2,5,11.872761726379395,0,-1,-5.811718989501955,4,0,21.58099837194824,2,1,33.686052273620604
607648,3,6,6,37.03275680541992,4,5,13.828937530517578,1,5,7.683865547180176,0,0,2.0935931945800803,2,1,25.297412469482424,5,1,31.442484452819826
813579,1,6,3,46.853946685791016,7,0,32.32454299926758,1,1,21.724193572998047,-1,1,-7.265086685791019,-2,4,7.264317000732419,4,3,17.86466642700195
1120980,2,1,2,68.82288360595703,1,2,29.772193908691406,3,2,32.454044342041016,7,0,-7.944742605957025,7,0,31.1059470913086,5,0,28.42409665795899
147628,3,0,6,32.659423828125,1,4,18.224035263061523,0,6,-1.0845706462860107,1,0,1.8692891718750033,0,2,16.30467773693848,1,0,35.613283646286014
354302,1,8,3,63.52798080444336,8,0,33.807655334472656,8,0,36.91511154174805,0,1,-10.58327280444336,0,4,19.137052665527342,0,4,16.02959645825195
645969,1,6,1,49.2490119934082,6,0,32.66193771362305,7,0,23.781862258911133,0,-1,-6.395591993408203,0,0,10.191482286376953,-1,0,19.071557741088867
364849,-1,5,7,28.722640991210938,3,7,9.1529541015625,4,6,12.642727851867676,1,1,0.21698800878906255,3,1,19.7866748984375,2,2,16.296901148132324
66172,3,2,3,44.919254302978516,0,1,22.507678985595703,2,5,6.891615867614746,1,-1,5.284240697021481,3,1,27.695816014404294,1,-3,43.31187913238525
930681,2,6,2,74.72701263427734,5,2,36.542724609375,3,1,31.587657928466797,-1,0,-12.252540634277338,0,0,25.931747390625006,2,1,30.88681407153321
317296,2,5,5,51.12081527709961,4,2,29.95489501953125,4,4,14.569275856018066,-2,0,-8.87347727709961,-1,3,12.29244298046875,-1,1,27.678062143981933
535076,1,5,6,34.55189895629883,8,0,33.807655334472656,5,2,7.939029693603516,0,1,2.2956820437011842,-3,7,3.039925665527356,0,5,28.908551306396497
314135,1,4,4,32.15827178955078,6,0,29.29863929748535,2,1,10.054423332214355,-1,1,-5.4868107895507805,-3,5,-2.627178297485351,1,4,16.617037667785645
1335707,2,6,1,70.27342987060547,6,2,27.993589401245117,6,1,35.68320083618164,1,0,-11.87443487060547,1,-1,30.405405598754882,1,0,22.71579416381836
425207,-1,4,7,34.511688232421875,0,6,12.570267677307129,3,6,15.0144624710083,0,0,-0.6774882324218723,4,1,21.263932322692874,1,1,18.819737528991702
426269,3,4,7,39.45854187011719,1,4,18.224035263061523,1,6,5.714547157287598,0,0,-0.8735108701171868,3,3,20.360995736938477,3,1,32.8704838427124
64250,1,4,0,55.02486801147461,2,0,30.672264099121094,7,0,31.547391891479492,-1,2,-14.489725011474611,1,2,9.862878900878904,-4,2,8.987751108520506
1177701,-1,6,6,61.080711364746094,4,6,23.64841651916504,5,5,30.505327224731445,0,-1,-3.434029364746088,2,-1,33.99826548083497,1,0,27.14135477526856
1156712,2,5,0,66.83992004394531,4,0,35.37147903442383,5,1,24.871795654296875,0,8,-10.441615043945312,1,8,21.026825965576172,0,7,31.526509345703126
930106,3,4,4,66.4373550415039,1,3,16.7836971282959,1,4,34.13369369506836,1,-2,-6.858877041503909,4,-1,42.7947808717041,4,-2,25.444784304931638
1336873,3,7,5,75.95748901367188,5,4,20.744173049926758,6,5,39.6933479309082,0,-4,-11.451973013671875,2,-3,43.76134295007324,1,-4,24.812168069091797
68266,2,5,2,80.97949981689453,5,2,37.5377082824707,3,1,36.845149993896484,-2,0,-20.413359816894527,-2,0,23.0284317175293,0,1,23.72099000610352
1360508,-1,1,6,33.439476013183594,1,5,22.160531997680664,0,6,4.351984024047852,0,2,0.9571659868164062,0,3,12.236110002319336,1,2,30.04465797595215
364841,2,6,8,33.37513732910156,5,7,11.275416374206543,5,5,15.503077507019043,0,0,-4.501426329101552,1,1,17.598294625793468,1,3,13.370633492980968
1427727,-1,1,3,49.29878616333008,0,2,20.211294174194336,1,5,22.160531997680664,1,-1,-5.368708163330076,2,0,23.718783825805666,1,-3,21.769546002319338
279567,3,3,4,46.58601379394531,0,4,3.6051721572875977,2,3,27.46088218688965,1,-1,1.1757622060546922,4,-1,44.15660384271241,2,0,20.300893813110356
1720305,-1,5,3,61.90376281738281,4,4,32.12240219116211,0,3,22.854406356811523,1,-1,3.6180901826171805,2,-2,33.399450808837884,6,-1,42.66744664318847
1059886,3,0,4,47.07784652709961,0,2,22.203887939453125,1,6,9.354000091552734,1,-1,-4.345807527099609,1,1,20.528151060546875,0,-3,33.378038908447266
711775,2,7,0,99.00784301757812,7,2,53.72001647949219,4,1,38.69118118286133,0,2,-14.420153017578116,0,0,30.86767352050782,3,1,45.89650881713868
775514,3,2,4,53.83708953857422,0,2,16.972963333129883,0,4,21.344160079956055,1,0,-0.5499455385742209,3,2,36.314180666870115,3,0,31.942983920043943
597949,3,6,4,73.47488403320312,4,2,21.975921630859375,3,4,35.9789924621582,-1,-1,-7.465238033203121,1,1,44.03372436914063,2,-1,30.0306535378418
943495,-1,6,4,62.72698974609375,4,6,36.603797912597656,5,2,19.196237564086914,0,-2,-2.601480746093756,2,-4,23.521711087402338,1,0,40.92927143591308
22862,3,2,5,50.95267105102539,1,5,25.94748306274414,0,3,9.485233306884766,0,0,-2.3504130510253916,1,0,22.65477493725586,2,2,39.11702469311523
943132,-1,6,4,60.24071502685547,4,5,24.95893669128418,5,4,28.354814529418945,0,-2,-1.6463940268554467,2,-3,33.63538430871584,1,-2,30.239506470581077
789054,-1,4,6,52.524147033691406,1,6,28.21522331237793,2,6,17.38196563720703,0,0,-6.932410033691411,3,0,17.376513687622065,2,0,28.209771362792964
65491,1,4,1,50.37645721435547,2,0,38.51423263549805,7,0,19.0570068359375,-1,1,-3.7724552143554675,1,2,8.089769364501954,-4,2,27.5469951640625
6893,3,2,3,51.145809173583984,0,4,18.38202476501465,0,2,17.24382209777832,1,0,-0.82765417358398,3,-1,31.936130234985356,3,1,33.074332902221684
315341,2,3,5,41.0013427734375,4,1,28.42485809326172,1,5,5.979844093322754,0,0,-7.5471737734375,-1,4,5.0293109067382815,2,0,27.474324906677246
878163,-1,5,4,53.33399963378906,4,3,28.155622482299805,0,5,18.25141716003418,0,-2,-0.4233746337890665,1,-1,24.75500251770019,5,-3,34.659207839965816
980401,3,0,7,28.2324161529541,0,6,13.797019958496094,0,6,-1.0845646858215332,0,1,3.5036898470459015,0,2,17.93908604150391,0,2,32.82067068582154
1583061,3,1,6,33.43307876586914,0,6,7.094752788543701,0,2,10.818368911743164,0,0,1.3654102341308558,1,0,27.703736211456295,1,4,23.980120088256832
926943,3,4,3,48.7681999206543,0,3,12.017142295837402,4,2,21.231098175048828,1,-1,-5.403962920654301,5,-1,31.347094704162593,1,0,22.133138824951168
180893,2,4,6,35.028141021728516,4,6,12.366171836853027,3,1,16.065330505371094,0,0,-6.043195021728515,0,0,16.618774163146973,1,5,12.919615494628907
258702,3,7,6,86.08975219726562,6,6,47.497257232666016,1,4,23.072532653808594,-1,-3,-15.154549197265624,0,-3,23.437945767333986,5,-1,47.86267034619141
1375228,1,8,5,76.9416732788086,8,1,37.5853385925293,8,0,46.55112075805664,-1,1,-15.955735278808596,-1,5,23.4005994074707,-1,6,14.434817241943357
929869,1,5,0,68.45782470703125,7,0,41.02736282348633,7,0,34.6252326965332,0,2,-10.058240707031253,-2,2,17.37222117651367,-2,2,23.774351303466794
1305174,2,6,1,84.39836883544922,6,2,37.504207611083984,4,2,40.297523498535156,0,2,-13.70601083544922,0,1,33.188150388916014,2,1,30.394834501464842
1228875,2,4,7,38.09113311767578,3,6,13.639636039733887,4,4,17.85485076904297,0,1,-5.48661311767578,1,2,18.964883960266114,0,4,14.749669230957032
943535,1,7,1,73.50753784179688,7,0,28.009132385253906,8,0,52.69316482543945,-1,1,-13.08157484179688,-1,2,32.41683061474609,-2,2,7.732798174560543
803364,1,6,6,51.42350387573242,6,0,38.03679275512695,8,2,20.581499099731445,-5,-1,-5.2548968757324275,-5,5,8.131814244873041,-7,3,25.58710790026855
975449,2,6,0,108.27787017822266,6,0,49.06050491333008,3,0,52.62070846557617,1,4,-17.862151178222675,1,4,41.3552140866699,4,4,37.79501053442381
293014,1,0,2,45.59916305541992,4,0,22.362695693969727,0,0,30.431251525878906,0,3,-6.364905055419925,-4,5,16.87156230603027,0,5,8.80300647412109
1638568,-1,6,5,47.60152816772461,4,5,21.897165298461914,5,5,18.777400970458984,1,0,3.7647428322754095,3,0,29.469105701538105,2,0,32.588870029541035
890966,-1,6,5,48.19047546386719,4,2,23.07255744934082,3,6,18.19095802307129,0,-1,-0.6367974638671896,2,2,24.481120550659178,3,-2,29.36271997692871
1744043,3,0,5,32.831146240234375,0,5,12.221739768981934,0,2,5.089448928833008,0,0,1.8978627597656228,0,0,22.507269231018064,0,3,29.63956007116699
37313,1,4,0,76.90621948242188,6,0,41.90846633911133,5,0,42.192535400390625,-1,0,-15.887647482421876,-3,0,19.11010566088867,-2,0,18.826036599609374
1018817,2,4,5,53.93259811401367,5,2,23.814125061035156,2,4,23.52182960510254,0,0,-9.904590114013672,-1,3,20.213882938964844,2,1,20.50617839489746
468315,1,3,5,45.62240982055664,5,0,32.67989730834961,7,1,20.137306213378906,0,1,-6.48668182055664,-2,6,6.455830691650391,-4,5,18.998421786621094
358535,1,7,2,87.93681335449219,8,0,50.860599517822266,7,0,44.270992279052734,1,2,-12.99109835449218,0,4,24.08511548217774,1,4,30.674722720947273
34141,1,2,0,48.670413970947266,6,0,30.080068588256836,5,0,25.785131454467773,1,0,-3.842652970947263,-3,0,14.747692411743166,-2,0,19.04262954553223
321307,1,4,0,77.13038635253906,7,0,53.90048599243164,1,0,30.424659729003906,-1,5,-16.491721352539066,-4,5,6.738179007568355,2,5,30.21400527099609
131074,1,5,0,88.24337768554688,4,0,42.06972885131836,8,0,53.36842727661133,-1,4,-18.546623685546876,0,4,27.62702514868164,-4,4,16.32832672338867
1582938,3,1,6,31.702207565307617,0,6,5.363880157470703,0,2,10.818368911743164,0,0,2.506993434692383,1,0,28.845320842529297,1,4,23.390832088256836
468440,3,2,6,41.624542236328125,4,4,12.007771492004395,0,5,14.09680461883545,1,0,-1.9332152363281239,-1,2,27.683555507995607,3,1,25.594522381164552
322152,3,2,2,68.09529113769531,1,3,33.66414260864258,0,2,18.91118812561035,1,3,-3.1141281376953174,2,2,31.317020391357417,3,3,46.069974874389644
1745424,1,3,4,49.60940170288086,2,1,24.865184783935547,7,0,31.939001083374023,-3,1,-8.678594702880865,-2,4,16.065622216064448,-7,5,8.991805916625971
990828,-1,3,7,31.325223922729492,0,6,11.056448936462402,2,6,13.341816902160645,1,1,1.3068210772705058,4,2,21.575596063537596,2,2,19.290228097839353
819409,1,6,0,84.41770935058594,7,0,39.62202835083008,8,0,51.99045181274414,-1,4,-15.219490350585929,-2,4,29.57619064916993,-3,4,17.207767187255868
1400346,1,7,2,73.72407531738281,7,1,56.92685317993164,6,0,23.99200439453125,0,1,-11.425579317382812,0,2,5.3716428200683595,1,3,38.30649160546875
1213699,1,5,3,44.595455169677734,7,1,28.825510025024414,4,0,22.96472930908203,-1,2,-2.9561511696777316,-3,4,12.813793974975589,0,5,18.67457469091797
1428265,1,2,0,53.15104293823242,4,0,22.362695693969727,7,0,37.98313522338867,0,2,-6.709429938232425,-2,2,24.07891730603027,-5,2,8.458477776611325
694944,3,1,5,43.179847717285156,1,2,28.335176467895508,0,5,-0.6752915978431702,0,-1,2.8530192827148397,0,2,17.697690532104488,1,-1,46.708158597843166
1389608,1,7,0,90.64696502685547,7,0,48.20676803588867,8,0,49.63497543334961,-2,0,-20.077351026855467,-2,0,22.36284596411133,-3,0,20.934638566650392
596790,2,5,2,69.7663345336914,6,2,40.387264251708984,0,1,22.782438278198242,0,1,-9.454065533691406,-1,1,19.925004748291016,5,2,37.52983072180176
815286,1,5,5,50.782718658447266,7,0,45.26144790649414,5,1,12.716060638427734,0,-1,-2.7096006584472647,-2,4,2.8116700935058603,0,3,35.35705736157227
256345,3,6,5,64.97125244140625,5,6,26.104450225830078,1,2,23.34684944152832,0,-2,-6.591443441406248,1,-3,32.27535877416992,5,1,35.03295955847168
747508,1,4,7,48.29757308959961,4,0,42.06972885131836,6,6,13.422629356384277,-1,0,-7.432671089599609,-1,7,-1.2048268513183586,-3,1,27.442272643615723
719135,1,3,3,50.22000503540039,5,0,33.654815673828125,7,0,23.75996971130371,-1,1,-8.944346035400393,-3,4,7.620843326171872,-5,4,17.515689288696286
612886,1,6,0,86.90353393554688,7,0,51.26482009887695,6,0,42.8335075378418,0,6,-18.202268935546883,-1,6,17.43644490112304,0,6,25.867757462158195
1619963,3,3,5,30.540586471557617,1,5,6.875820159912109,0,3,8.144800186157227,1,-1,-2.3897984715576186,3,-1,21.27496784008789,4,1,20.005987813842772
467425,3,2,6,28.589839935302734,1,5,18.283205032348633,0,6,-5.213324546813965,1,0,6.492732064697265,2,1,16.799366967651366,3,0,40.295896546813964
1597231,-1,5,4,53.27609634399414,0,5,25.602922439575195,4,4,20.746219635009766,-1,-1,-1.5231863439941407,4,-2,26.149987560424805,0,-1,31.006690364990234
596294,2,6,2,69.3799819946289,4,2,33.46408462524414,5,1,29.319255828857422,-1,1,-11.363992994628909,1,1,24.551904374755857,0,2,28.696733171142576
1156944,-1,5,5,57.99356460571289,3,6,28.474151611328125,4,4,22.592451095581055,0,3,-0.02712460571289199,2,2,29.492288388671874,1,4,35.373988904418944
820769,-1,6,5,82.14572143554688,4,5,41.52562713623047,4,5,33.6931266784668,-1,-1,-5.641470435546864,1,-1,34.97862386376954,1,-1,42.811124321533214
1349894,1,7,3,78.72337341308594,7,0,49.044681549072266,7,0,36.873477935791016,0,3,-17.988710413085947,0,6,11.689981450927725,0,6,23.861185064208975
